peraturan1,peraturan2,sumber1,sumber2,similaritas
"Imbal hasil sebagaimana dimaksud pada ayat (1) paling
tinggi setara dengan tarif melalui pembiayaan
konvensional sesuai dengan kesepakatan antara Badan
Layanan Umum Pusat Investasi Pemerintah pada
Kementerian Keuangan dan penyalur.","Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan dapat memberikan jasa
layanan pembiayaan ultra mikro kepada penyalur
dan/atau lembaga linkage dalam bentuk kerja sama
pendanaan dengan pemerintah daerah dan/atau pihak
lainnya.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Penyalur sebagaimana dimaksud pada ayat (1) terdiri
atas penyalur yang dimiliki oleh Pemerintah
Pusat/Pemerintah Daerah atau terafiliasi dengan
lembaga milik Pemerintah Pusat/Pemerintah
Daerah yang menjalankan prinsip syariah dan 
penyalur selain yang dimiliki oleh Pemerintah
Pusat/Pemerintah Daerah atau terafiliasi dengan
lembaga milik Pemerintah Pusat/Pemerintah
Daerah yang menjalankan prinsip Syariah.","Ketentuan lebih lanjut mengenai besaran tarif
pembiayaan ultra mikro melalui pembiayaan syariah,
jangka waktu pembiayaan, pengembalian pokok 
pembiayaan, pembayaran bagi hasil pembiayaan,
sanksi, peninjauan kembali pembiayaan, jaminan,
tingkat margin di debitur, dan/atau denda diatur dalam
perjanjian antara Badan Layanan Umum Pusat
Investasi Pemerintah pada Kementerian Keuangan
dengan penyalur.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Ketentuan lebih lanjut mengenai besaran tarif
pembiayaan ultra mikro melalui pembiayaan syariah,
jangka waktu pembiayaan, pengembalian pokok 
pembiayaan, pembayaran bagi hasil pembiayaan,
sanksi, peninjauan kembali pembiayaan, jaminan,
tingkat margin di debitur, dan/atau denda diatur dalam
perjanjian antara Badan Layanan Umum Pusat
Investasi Pemerintah pada Kementerian Keuangan
dengan penyalur.","Kerja sama pendanaan sebagaimana dimaksud pada
ayat (1) merupakan gabungan dana dengan proporsi
tertentu antara Badan Layanan Umum Pusat Investasi
Pemerintah pada Kementerian Keuangan, pemerintah
daerah, dan/ atau pihak lainnya.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan dapat memberikan jasa
layanan pembiayaan ultra mikro kepada penyalur
dan/atau lembaga linkage dalam bentuk kerja sama
pendanaan dengan pemerintah daerah dan/atau pihak
lainnya.","Tarif layanan pembiayaan ultra mikro kepada penyalur
dan/atau lembaga linkage dengan menggunakan kerja
sama pendanaan sebagaimana dimaksud pada ayat (1)
meliputi untuk pembiayaan konvensional dengan pola
penyaluran langsung, dikenakan tarif dalam
bentuk tingkat suku bunga efektif per tahun paling
tinggi sebesar 4% (empat persen) dari realisasi
penyaluran pembiayaan oleh Badan Layanan
Umum Pusat Investasi Pemerintah pada
Kementerian Keuangan, untuk pembiayaan konvensional dengan pola
penyaluran tidak langsung, dikenakan tarif dalam
bentuk tingkat suku bunga efektif per tahun paling
tinggi sebesar 2% (dua persen) dari realisasi
penyaluran pembiayaan oleh Badan Layanan
Umum Pusat Investasi Pemerintah pada 
Kementerian Keuangan dan paling tinggi se besar
6% (enam persen) kepada lembaga linkage dari
realisasi penyaluran pembiayaan oleh penyalur 
dan untuk pembiayaan syariah, dengan pola
penyaluran langsung dan tidak langsung kepada
penyalur dan/ atau lembaga linkage sesuai dengan
prinsip syariah dalam bentuk imbal hasil paling
tinggi setara dengan tarif pembiayaan
konvensional sesuai dengan kesepakatan antara
Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan dan penyalur.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Kerja sama pendanaan sebagaimana dimaksud pada
ayat (1) merupakan gabungan dana dengan proporsi
tertentu antara Badan Layanan Umum Pusat Investasi
Pemerintah pada Kementerian Keuangan, pemerintah
daerah, dan/ atau pihak lainnya.","Penyaluran pembiayaan dengan tujuan tertentu
sebagaimana dimaksud pada ayat (1) paling sedikit
meliputi penyaluran dalam rangka pemulihan ekonomi 
dan/ atau pemulihan pasca bencana 
dan/ atau pelaku usaha terdampak kondisi kahar.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Tarif layanan pembiayaan ultra mikro kepada penyalur
dan/atau lembaga linkage dengan menggunakan kerja
sama pendanaan sebagaimana dimaksud pada ayat (1)
meliputi untuk pembiayaan konvensional dengan pola
penyaluran langsung, dikenakan tarif dalam
bentuk tingkat suku bunga efektif per tahun paling
tinggi sebesar 4% (empat persen) dari realisasi
penyaluran pembiayaan oleh Badan Layanan
Umum Pusat Investasi Pemerintah pada
Kementerian Keuangan, untuk pembiayaan konvensional dengan pola
penyaluran tidak langsung, dikenakan tarif dalam
bentuk tingkat suku bunga efektif per tahun paling
tinggi sebesar 2% (dua persen) dari realisasi
penyaluran pembiayaan oleh Badan Layanan
Umum Pusat Investasi Pemerintah pada 
Kementerian Keuangan dan paling tinggi se besar
6% (enam persen) kepada lembaga linkage dari
realisasi penyaluran pembiayaan oleh penyalur 
dan untuk pembiayaan syariah, dengan pola
penyaluran langsung dan tidak langsung kepada
penyalur dan/ atau lembaga linkage sesuai dengan
prinsip syariah dalam bentuk imbal hasil paling
tinggi setara dengan tarif pembiayaan
konvensional sesuai dengan kesepakatan antara
Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan dan penyalur.","Ketentuan lebih lanjut mengenai kriteria dan tata cara
penetapan tarif layanan sebagaimana dimaksud pada
ayat (1) diatur oleh Direktur Utama Badan Layanan
Umum Pusat Investasi Pemerintah pada Kementerian
Keuangan.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan dapat melakukan kerja
sama program dengan pihak lain untuk meningkatkan
layanan jasa di bidang pembiayaan ultra mikro dan
pelaksanaan investasi pemerintah.","Tarif layanan kerja sama program dengan pihak lain
sebagaimana dimaksud pada ayat (1) ditetapkan dalam
kontrak kerja sama program antara Direktur Utama
Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan dengan pemerintah
daerah dan/atau pihak lain.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Tarif layanan kerja sama program dengan pihak lain
sebagaimana dimaksud pada ayat (1) ditetapkan dalam
kontrak kerja sama program antara Direktur Utama
Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan dengan pemerintah
daerah dan/atau pihak lain.","Tarif layanan kerja sama program dengan pihak lain
sebagaimana dimaksud pada ayat (1) ditetapkan dalam
kontrak kerja sama program antara Direktur Utama
Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan dengan pemerintah
daerah dan/atau pihak lain.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Tarif layanan kerja sama program dengan pihak lain
sebagaimana dimaksud pada ayat (1) ditetapkan dalam
kontrak kerja sama program antara Direktur Utama
Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan dengan pemerintah
daerah dan/atau pihak lain.","Pemberian tarif layanan sampai dengan 0% (nol persen)
sebagaimana dimaksud pada ayat (1) dilaksanakan
dengan mempertimbangkan kondisi keuangan Badan
Layanan Umum Pusat Investasi Pemerintah pada
Kementerian Keuangan.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Penyaluran pembiayaan dengan tujuan tertentu
sebagaimana dimaksud pada ayat (1) paling sedikit
meliputi penyaluran dalam rangka pemulihan ekonomi 
dan/ atau pemulihan pasca bencana 
dan/ atau pelaku usaha terdampak kondisi kahar.","Perjanjian/kerja sama antara Badan Layanan Umum Pusat
Investasi Pemerintah pada Kementerian Keuangan dengan
pihak penggunajasa sebelum berlakunya Peraturan Menteri
ini, dinyatakan masih tetap berlaku sampai dengan
berakhirnya perjanjian/kerja sama.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Pemberian tarif layanan sampai dengan 0% (nol persen)
sebagaimana dimaksud pada ayat (1) dilaksanakan
dengan mempertimbangkan kondisi keuangan Badan
Layanan Umum Pusat Investasi Pemerintah pada
Kementerian Keuangan.","Pada saat Peraturan Menteri ini mulai berlaku, Peraturan
Menteri Keuangan Nomor 96/PMK.05/2018 tentang Tarif
Layanan Badan layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan (Berita Negara Republik
Indonesia Tahun 2018 Nomor 1099), dicabut dan dinyatakan
tidak berlaku.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Ketentuan lebih lanjut mengenai kriteria dan tata cara
penetapan tarif layanan sebagaimana dimaksud pada
ayat (1) diatur oleh Direktur Utama Badan Layanan
Umum Pusat Investasi Pemerintah pada Kementerian
Keuangan.","Peraturan Menteri ini mulai berlaku pada tanggal
diundangkan.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Perjanjian/kerja sama antara Badan Layanan Umum Pusat
Investasi Pemerintah pada Kementerian Keuangan dengan
pihak penggunajasa sebelum berlakunya Peraturan Menteri
ini, dinyatakan masih tetap berlaku sampai dengan
berakhirnya perjanjian/kerja sama.","Pada saat Peraturan Menteri ini mulai berlaku, Peraturan
Menteri Keuangan Nomor 96/PMK.05/2018 tentang Tarif
Layanan Badan layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan (Berita Negara Republik
Indonesia Tahun 2018 Nomor 1099), dicabut dan dinyatakan
tidak berlaku.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Pada saat Peraturan Menteri ini mulai berlaku, Peraturan
Menteri Keuangan Nomor 96/PMK.05/2018 tentang Tarif
Layanan Badan layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan (Berita Negara Republik
Indonesia Tahun 2018 Nomor 1099), dicabut dan dinyatakan
tidak berlaku.","Penyaluran pembiayaan dengan tujuan tertentu
sebagaimana dimaksud pada ayat (1) paling sedikit
meliputi penyaluran dalam rangka pemulihan ekonomi 
dan/ atau pemulihan pasca bencana 
dan/ atau pelaku usaha terdampak kondisi kahar.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Peraturan Menteri ini mulai berlaku pada tanggal
diundangkan.","Kerja sama pendanaan sebagaimana dimaksud pada
ayat (1) merupakan gabungan dana dengan proporsi
tertentu antara Badan Layanan Umum Pusat Investasi
Pemerintah pada Kementerian Keuangan, pemerintah
daerah, dan/ atau pihak lainnya.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,netral
"Tarif layanan Badan Layanan Umum Pusat Investasi
Pemerintah pada Kementerian Keuangan merupakan
imbalan atas jasa layanan pembiayaan ultra mikro dari
Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan kepada penyalur
dan/ atau lembaga linkage.","Biaya layanan Badan Layanan Umum Pusat Investasi
Pemerintah pada Kementerian Keuangan adalah
imbalan atas jasa layanan pembiayaan ultra mikro dari
Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan kepada penyalur
dan/ atau lembaga linkage.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Penyalur sebagaimana dimaksud pada ayat (1)
merupakan lembaga keuangan bukan bank yang
ditunjuk dan memperoleh pembiayaan dari Badan 
Layanan Umum Pusat Investasi Pemerintah pada
Kementerian Keuangan untuk menyalurkan
pembiayaan ultra mikro melalui pembiayaan
konvensional dan/ atau pembiayaan syariah.","Penyalur merupakan lembaga keuangan bukan bank yang
ditunjuk dan mendapatkan pembiayaan dari Badan 
Layanan Umum Pusat Investasi Pemerintah pada
Kementerian Keuangan untuk menyalurkan
pembiayaan ultra mikro melalui pembiayaan
konvensional dan/ atau pembiayaan syariah.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Lembaga linkage sebagaimana dimaksud pada ayat (1)
merupakan lembaga keuangan bukan bank yang
menjadi mitra kerja Penyalur untuk menyalurkan
pembiayaan ultra mikro melalui pola penyaluran tidak
langsung dengan pembiayaan konvensional dan/ atau
pembiayaan syariah.","Lembaga linkage 
adalah lembaga keuangan bukan bank yang
menjadi mitra kerja Penyalur untuk menyalurkan
pembiayaan ultra mikro melalui penyaluran tidak
langsung dengan pembiayaan konvensional dan/ atau
pembiayaan syariah.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Tarif layanan Badan Layanan Umum Pusat Investasi
Pemerintah pada Kementerian Keuangan terdiri atas tarif layanan 
pembiayaan ultra mikro melalui
pembiayaan konvensional dan tarif layanan pembiayaan ultra mikro melalui
pembiayaan syariah.","Tarif layanan Badan Layanan Umum Pusat Investasi
Pemerintah pada Kementerian Keuangan meliputi tarif layanan 
pembiayaan ultra mikro melalui
pembiayaan konvensional dan tarif layanan pembiayaan ultra mikro melalui
pembiayaan syariah.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Tarif layanan pembiayaan ultra mikro
pembiayaan konvensional sebagaimana
dalam Pasal 2 huruf a meliputi pola penyaluran langsung 
dan atau pola penyaluran tidak langsung.","Tarif layanan pembiayaan ultra mikro
pembiayaan konvensional huruf a meliputi pola penyaluran langsung 
dan atau pola penyaluran tidak langsung.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Pola penyaluran langsung sebagaimana dimaksud pada
ayat ( 1) huruf a merupakan penyaluran pembiayaan
yang dilakukan oleh penyalur secara langsung kepada
debitur.","Pola penyaluran langsung  huruf a merupakan penyaluran pembiayaan
yang dilakukan secara langsung oleh penyalur kepada
debitur.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Pola penyaluran tidak langsung sebagaimana dimaksud
pada ayat ( 1) huruf b merupakan penyaluran
pembiayaan yang dilakukan oleh penyalur kepada
debitur melalui lembaga linkage.","Pola penyaluran tidak langsung  merupakan penyaluran
pembiayaan yang dilakukan oleh penyalur kepada
debitur dengan perantara lembaga linkage.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Penyalur sebagaimana dimaksud pada ayat (2) dan
ayat (3) terdiri atas penyalur yang dimiliki oleh Pemerintah
Pusat / Pemerintah Daerah atau terafiliasi dengan
lembaga milik Pemerintah Pusat / Pemerintah
Daerah dan. penyalur selain yang dimiliki oleh Pemerintah
Pusat / Pemerintah Daerah atau terafiliasi dengan
lembaga milik Pemerintah Pusat / Pemerintah
Daerah.","Penyalur sebagaimana dimaksud pada ayat (2) dan
ayat (3) terdiri atas penyalur yang dimiliki oleh Pemerintah
Pusat / Pemerintah Daerah atau terafiliasi dengan
lembaga milik Pemerintah Pusat / Pemerintah
Daerah dan. penyalur selain yang dimiliki oleh Pemerintah
Pusat / Pemerintah Daerah atau terafiliasi dengan
lembaga milik Pemerintah Pusat / Pemerintah
Daerah.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Tarif layanan pembiayaan ultra mikro melalui
pembiayaan konvensional sebagaimana dimaksud
dalam Pasal 2 huruf a merupakan tarif pembiayaan
kepada penyalur dan/ atau lembaga linkage dalam
bentuk tingkat suku bunga efektif per tahun.","Tarif layanan pembiayaan ultra mikro melalui
pembiayaan konvensional merupakan tarif pembiayaan
kepada penyalur dan/ atau lembaga linkage dalam
bentuk tingkat suku bunga efektif per tahun.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Untuk pola penyaluran langsung sebagaimana
dimaksud dalam Pasal 3 ayat (1) huruf a, tarif
pembiayaan dengan tingkat suku bunga efektif per
tahun sebagaimana dimaksud pada ayat ( 1) dikenakan
kepada penyalur paling tinggi sebesar 4% (empat
persen) dari realisasi penyaluran pembiayaan oleh
Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan.","tarif pembiayaan dengan tingkat suku bunga efektif per
tahun dikenakan
kepada penyalur paling tinggi sebesar 4% (empat
persen) dari realisasi penyaluran pembiayaan oleh
Badan Layanan Umum Pusat Investasi Pemerintah
pada Kementerian Keuangan.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Untuk pola penyaluran tidak langsung sebagaimana
dimaksud dalam Pasal 3 ayat (1) huruf b, tarif
pembiayaan dengan tingkat suku bunga efektif per
tahun sebagaimana dimaksud pada ayat (1) dikenakan
kepada penyalur paling tinggi sebesar 2% (dua persen)
dari realisasi penyaluran pembiayaan oleh Badan
Layanan Umum Pusat Investasi Pemerintah pada
Kementerian Keuangan dan kepada lembaga linkage
paling tinggi sebesar 6% (enam persen) dari realisasi
penyaluran pembiayaan oleh penyalur.","tarif pembiayaan pola penyaluran tidak langsung  
dengan tingkat suku bunga efektif per
tahun sebagaimana dimaksud pada ayat (1) dikenakan
kepada penyalur paling tinggi sebesar 2% (dua persen)
dari realisasi penyaluran pembiayaan oleh Badan
Layanan Umum Pusat Investasi Pemerintah pada
Kementerian Keuangan dan kepada lembaga linkage
paling tinggi sebesar 6% (enam persen) dari realisasi
penyaluran pembiayaan oleh penyalur.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Penetapan tarif layanan sebagaimana dimaksud pada
ayat (2) dan ayat (3) mempertimbangkan paling sedikit
meliputi suku bunga kepada debitur, keperluan 
pembiayaan, tata cara pencairan dana, dan/ atau
wilayah penyaluran.","Penetapan tarif layanan  mempertimbangkan paling sedikit
meliputi suku bunga kepada debitur, keperluan 
pembiayaan, tata cara pencairan dana, dan/ atau
wilayah penyaluran.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Ketentuan lebih lanjut mengenai besaran tarif
pembiayaan ultra mikro melalui pembiayaan
konvensional, jangka waktu pembiayaan, pengembalian
pokok pembiayaan, pembayaran bunga pembiayaan,
sanksi, peninjauan kembali pembiayaan, jaminan,
tingkat suku bunga di debitur dan/atau denda diatur
dalam perjanjian antara Badan Layanan Umum Pusat
Investasi Pemerintah pada Kementerian Keuangan
dengan penyalur.","Ketentuan lanjut terkait besaran tarif
pembiayaan ultra mikro melalui pembiayaan
konvensional, jangka waktu pembiayaan, pengembalian
pokok pembiayaan, pembayaran bunga pembiayaan,
sanksi, peninjauan kembali pembiayaan, jaminan,
tingkat suku bunga di debitur dan/atau denda diatur
dalam perjanjian antara Badan Layanan Umum Pusat
Investasi Pemerintah pada Kementerian Keuangan
dan penyalur.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
"Tarif layanan pembiayaan ultra mikro melalui
pembiayaan syariah sebagaimana dimaksud dalam
Pasal 2 huruf b merupakan tarif pembiayaan kepada
penyalur dan/ atau lembaga linkage dalam bentuk
imbal hasil sesuai dengan prinsip syariah.","Tarif layanan pembiayaan ultra mikro melalui
pembiayaan syariah  merupakan tarif pembiayaan kepada
penyalur dan/ atau lembaga linkage dalam bentuk
imbal hasil sesuai dengan prinsip syariah.",permen-1-2021-5.pdf,permen-1-2021-5.pdf,selaras
